OrderDetailID,OrderID,ProductID,Quantity,TotalAmount
1977,928,108,6,975.9
1978,330,392,3,5732.82
1979,440,32,7,9515.45
1980,2526,473,3,11162.85
1981,2971,378,6,10159.98
1982,95,33,8,26865.12
1983,1774,442,5,12491.05
1984,1127,74,9,39484.62
1985,2586,153,3,3097.8
1986,2318,69,5,3743.75
1987,2834,477,10,33659.7
1988,2705,370,2,856.76
1989,1332,239,4,17584.48
1990,824,302,4,12582.0
1991,2517,477,3,10097.91
1992,1589,280,2,6649.46
1993,216,221,9,8338.14
1994,2893,438,8,2550.32
1995,2169,296,9,39313.08
1996,1825,464,10,8727.0
1997,2391,24,7,16849.14
1998,764,148,1,3378.88
1999,524,146,1,3673.86
2000,921,319,1,4825.48
2001,1411,282,2,3473.08
2002,2563,163,3,12949.68
2003,855,311,8,5539.12
2004,1572,492,1,2144.67
2005,2130,59,6,6789.54
2006,2189,128,2,8855.44
2007,2191,178,10,41929.6
2008,1718,98,4,15269.84
2009,2187,186,9,5143.23
2010,2608,57,3,7156.47
2011,1420,475,10,13201.9
2012,799,15,9,39087.63
2013,48,55,10,17241.3
2014,333,174,3,7644.42
2015,2505,343,4,17143.56
2016,2017,393,9,10867.14
2017,1541,38,4,7943.48
2018,196,218,4,9827.56
2019,1997,257,7,5739.79
2020,114,262,2,1578.4
2021,2156,105,6,4244.94
2022,2656,263,1,4191.54
2023,955,457,2,1409.42
2024,2911,125,9,36866.97
2025,1850,307,10,21747.8
2026,799,411,9,35753.58
2027,1025,437,3,7403.55
2028,1473,410,2,8733.56
2029,76,302,6,18873.0
2030,1082,123,2,6883.1
2031,381,497,4,4976.2
2032,1296,224,2,1495.36
2033,335,335,10,24486.9
2034,1738,136,3,5475.42
2035,2441,60,5,3237.9
2036,2882,307,9,19573.02
2037,1819,500,3,7468.32
2038,698,109,3,11262.0
2039,2913,24,7,16849.14
2040,2639,230,10,14041.3
2041,731,215,10,27838.4
2042,1304,123,2,6883.1
2043,220,22,7,31978.03
2044,2425,164,3,12165.48
2045,694,38,10,19858.7
2046,1265,83,1,914.53
2047,910,448,7,8692.18
2048,2331,243,3,3195.57
2049,2875,203,8,25173.2
2050,1800,20,10,38505.9
2051,11,465,6,19429.2
2052,1069,279,8,38109.04
2053,585,456,2,890.2
2054,2007,21,3,8647.23
2055,134,214,10,8813.0
2056,2304,212,5,11251.75
2057,929,355,6,29019.36
2058,1866,352,10,36044.4
2059,2957,142,5,12096.25
2060,761,111,10,16009.6
2061,496,78,3,1198.41
2062,256,342,5,13422.3
2063,2678,251,3,9822.24
2064,2047,289,1,3727.94
2065,1327,316,3,14085.72
2066,2077,468,8,7690.88
2067,2158,111,5,8004.8
2068,1851,7,1,771.19
2069,1399,40,3,4614.84
2070,487,11,4,4727.92
2071,439,353,7,3985.45
2072,151,100,10,42726.8
2073,298,97,1,1126.89
2074,2705,481,6,5304.9
2075,1550,29,7,17201.31
2076,1450,14,7,15294.23
2077,379,463,7,3282.86
2078,2666,119,9,25838.73
2079,1553,263,6,25149.24
2080,1573,100,1,4272.68
2081,1284,390,7,18201.96
2082,2075,230,5,7020.65
2083,1359,246,7,31794.84
2084,2175,18,5,369.5
2085,2082,482,3,4719.93
2086,2538,106,2,5918.42
2087,2885,231,7,7126.14
2088,1231,95,10,24451.4
2089,1107,137,5,10244.0
2090,1418,191,8,24945.28
2091,1047,185,4,18561.32
2092,741,284,9,28548.36
2093,298,207,6,5241.84
2094,2589,91,7,17986.71
2095,349,270,7,11304.58
2096,1552,61,1,2119.48
2097,2597,374,3,5072.61
2098,469,178,1,4192.96
2099,1759,202,7,33072.76
2100,691,54,2,4515.18
2101,1675,285,1,3802.17
2102,846,340,4,7980.8
2103,2461,114,6,26981.64
2104,1196,48,7,17052.0
2105,1729,49,3,3012.36
2106,1521,387,10,20942.3
2107,125,198,4,1318.6
2108,580,443,9,22030.2
2109,2663,482,6,9439.86
2110,405,302,6,18873.0
2111,351,472,4,6158.68
2112,601,356,1,2272.0
2113,615,461,2,3765.1
2114,2498,213,7,31272.85
2115,2512,476,2,1068.7
2116,850,214,4,3525.2
2117,1220,174,8,20385.12
2118,2289,399,5,24874.65
2119,643,249,3,12968.52
2120,1816,276,9,7164.81
2121,1922,35,5,24008.75
2122,469,109,8,30032.0
2123,1876,415,9,4517.46
2124,1505,203,5,15733.25
2125,817,414,8,13791.04
2126,2596,431,10,3657.1
2127,153,293,10,12333.6
2128,1444,13,7,7220.15
2129,716,285,7,26615.19
2130,1919,200,7,23516.43
2131,1449,183,1,3326.19
2132,19,276,9,7164.81
2133,2274,465,7,22667.4
2134,1203,195,6,8026.38
2135,75,74,10,43871.8
2136,2362,5,6,9956.7
2137,1375,44,7,1799.91
2138,873,483,9,44898.48
2139,1419,20,1,3850.59
2140,241,281,4,11741.2
2141,2209,160,3,2168.52
2142,393,306,5,21465.5
2143,2011,146,7,25717.02
2144,995,479,4,1818.32
2145,1097,290,9,31400.1
2146,197,393,2,2414.92
2147,1037,479,2,909.16
2148,1130,262,6,4735.2
2149,1085,77,3,10558.59
2150,2979,69,5,3743.75
2151,1671,33,9,30223.26
2152,1331,242,8,18461.76
2153,2547,480,7,2168.74
2154,2535,395,3,11689.62
2155,2195,236,2,6055.26
2156,1101,52,1,3452.05
2157,1847,147,9,5097.24
2158,574,212,8,18002.8
2159,2749,214,2,1762.6
2160,1348,484,5,4731.7
2161,2411,174,8,20385.12
2162,1339,33,2,6716.28
2163,215,248,9,38733.3
2164,43,478,1,3265.76
2165,1678,144,7,12326.86
2166,424,388,4,10247.16
2167,1769,233,5,22403.65
2168,544,261,9,34356.69
2169,1510,107,9,36079.47
2170,17,453,7,18304.16
2171,2491,400,2,2274.56
2172,104,108,6,975.9
2173,733,34,4,10156.04
2174,2445,377,9,10272.15
2175,439,155,1,2083.52
2176,2600,103,10,9277.6
2177,1409,213,2,8935.1
2178,708,169,4,17224.8
2179,949,425,4,12621.2
2180,2552,455,7,23400.3
2181,1810,393,7,8452.22
2182,260,51,7,3109.47
2183,2348,392,4,7643.76
2184,164,235,2,1447.5
2185,2807,384,8,15886.64
2186,2305,178,3,12578.88
2187,333,293,2,2466.72
2188,170,269,10,4001.9
2189,1659,492,10,21446.7
2190,1254,128,1,4427.72
2191,1652,487,2,5090.26
2192,673,237,6,21433.32
2193,402,282,8,13892.32
2194,2492,52,3,10356.15
2195,1415,215,9,25054.56
2196,1565,24,7,16849.14
2197,2211,64,10,45329.9
2198,2873,329,10,4180.3
2199,1372,349,9,28863.18
2200,1322,291,4,8961.08
2201,2054,40,1,1538.28
2202,713,285,3,11406.51
2203,2172,370,2,856.76
2204,1476,70,4,10465.56
2205,2147,38,8,15886.96
2206,2618,310,2,915.12
2207,810,52,8,27616.4
2208,1885,342,1,2684.46
2209,1799,239,1,4396.12
2210,2577,438,3,956.37
2211,93,181,4,11740.88
2212,639,421,10,36997.3
2213,1324,206,9,34130.97
2214,2786,268,9,43041.87
2215,2642,37,4,8393.64
2216,391,385,4,14651.48
2217,1280,388,5,12808.95
2218,1811,126,8,14554.0
2219,2307,424,3,10869.87
2220,1396,100,10,42726.8
2221,385,83,7,6401.71
2222,1363,403,3,2892.27
2223,2410,356,8,18176.0
2224,2947,15,8,34744.56
2225,335,143,3,2134.41
2226,1860,381,4,8167.96
2227,1949,12,1,1408.28
2228,1904,489,7,7995.61
2229,1484,131,2,9329.24
2230,243,280,7,23273.11
2231,1898,469,10,14533.3
2232,2564,13,7,7220.15
2233,94,21,9,25941.69
2234,2635,287,7,5535.74
2235,63,344,7,30588.81
2236,401,313,1,3490.27
2237,2721,459,6,23416.92
2238,1303,119,5,14354.85
2239,2521,239,9,39565.08
2240,1544,243,8,8521.52
2241,2752,247,9,31527.09
2242,209,106,9,26632.89
2243,838,407,4,2256.6
2244,90,434,8,36884.4
2245,482,144,5,8804.9
2246,1457,95,5,12225.7
2247,1997,83,3,2743.59
2248,46,7,2,1542.38
2249,2882,452,4,4217.08
2250,704,33,2,6716.28
2251,1341,263,3,12574.62
2252,1482,165,3,1529.34
2253,1012,400,1,1137.28
2254,220,322,6,17118.0
2255,455,148,9,30409.92
2256,1947,280,10,33247.3
2257,1776,154,2,9079.5
2258,1784,367,7,30031.4
2259,576,385,8,29302.96
2260,960,309,4,11713.56
2261,2321,31,4,3104.36
2262,2457,205,3,2990.82
2263,2159,456,2,890.2
2264,2382,277,10,30224.8
2265,1698,138,7,32492.25
2266,2361,377,10,11413.5
2267,2730,9,8,36399.92
2268,834,211,4,18235.44
2269,1536,323,9,12210.21
2270,1669,272,6,316.56
2271,1025,345,6,21498.36
2272,2363,448,6,7450.44
2273,55,457,9,6342.39
2274,2826,175,1,4340.92
2275,2355,425,9,28397.7
2276,2621,252,5,24830.7
2277,1222,346,10,32989.5
2278,1787,34,8,20312.08
2279,138,152,8,26958.56
2280,2807,313,9,31412.43
2281,1453,422,6,26423.28
2282,361,15,4,17372.28
2283,413,122,8,12738.4
2284,1116,397,5,6535.2
2285,1372,132,5,4673.25
2286,1490,112,1,104.2
2287,438,220,1,2644.72
2288,1674,359,9,35791.02
2289,129,256,3,14648.55
2290,2494,259,9,24160.32
2291,2511,378,3,5079.99
2292,2531,239,2,8792.24
2293,2610,246,9,40879.08
2294,2826,89,6,25548.36
2295,2469,348,3,4794.24
2296,447,370,5,2141.9
2297,639,342,3,8053.38
2298,665,494,9,7937.1
2299,1315,169,6,25837.2
2300,2028,224,7,5233.76
2301,2311,438,3,956.37
2302,332,275,5,8313.6
2303,208,135,6,24773.1
2304,444,442,5,12491.05
2305,1277,264,6,25711.26
2306,1058,308,3,11171.34
2307,518,472,8,12317.36
2308,268,56,5,15779.45
2309,360,360,9,37591.92
2310,2836,162,7,31505.6
2311,1506,437,1,2467.85
2312,1746,421,4,14798.92
2313,2380,322,3,8559.0
2314,1319,19,8,3554.24
2315,2672,140,10,14162.6
2316,2375,250,9,13724.37
2317,995,9,7,31849.93
2318,326,368,5,832.5
2319,2030,479,4,1818.32
2320,2668,432,7,34759.55
2321,1244,297,7,15230.18
2322,423,465,3,9714.6
2323,2671,85,1,4529.36
2324,2011,297,4,8702.96
2325,506,240,5,2193.5
2326,2931,482,4,6293.24
2327,2192,468,5,4806.8
2328,2704,118,8,38387.04
2329,2742,447,2,451.9
2330,2683,65,4,4869.64
2331,694,340,6,11971.2
2332,770,112,2,208.4
2333,940,32,4,5437.4
2334,2208,50,6,15528.0
2335,2923,156,10,43040.6
2336,1654,191,10,31181.6
2337,1794,13,3,3094.35
2338,824,350,5,23862.0
2339,1009,450,5,4069.45
2340,1623,162,1,4500.8
2341,2750,248,8,34429.6
2342,1621,447,1,225.95
2343,982,236,1,3027.63
2344,1784,257,3,2459.91
2345,2400,88,10,49190.4
2346,331,155,3,6250.56
2347,2450,318,2,4165.16
2348,146,461,4,7530.2
2349,2821,248,3,12911.1
2350,2030,238,5,12732.65
2351,1550,479,4,1818.32
2352,970,340,1,1995.2
2353,1668,147,10,5663.6
2354,745,301,3,14233.02
2355,1561,377,7,7989.45
2356,2132,418,2,9518.18
2357,948,263,10,41915.4
2358,1902,376,2,2717.32
2359,448,387,2,4188.46
2360,578,268,8,38259.44
2361,2657,415,4,2007.76
2362,592,345,9,32247.54
2363,1851,248,6,25822.2
2364,1540,389,4,7827.96
2365,2663,470,2,9596.08
2366,2667,449,8,12601.76
2367,1659,403,4,3856.36
2368,2281,248,1,4303.7
2369,356,474,8,39518.8
2370,1709,127,3,3162.21
2371,1307,323,9,12210.21
2372,653,14,7,15294.23
2373,927,50,9,23292.0
2374,875,343,5,21429.45
2375,703,346,5,16494.75
2376,2304,116,6,15256.32
2377,1521,360,7,29238.16
2378,273,34,7,17773.07
2379,329,402,8,9966.4
2380,2134,182,3,3412.83
2381,2895,142,6,14515.5
2382,1147,457,9,6342.39
2383,2388,434,1,4610.55
2384,1184,265,6,26825.28
2385,742,305,2,2125.78
2386,554,193,6,22642.98
2387,2762,356,7,15904.0
2388,1352,271,7,17416.35
2389,2940,138,2,9283.5
2390,1686,317,10,25950.7
2391,2369,237,4,14288.88
2392,2828,415,2,1003.88
2393,1161,367,6,25741.2
2394,68,122,1,1592.3
2395,949,238,2,5093.06
2396,2119,276,8,6368.72
2397,489,334,9,3162.33
2398,75,158,2,7747.08
2399,2111,160,8,5782.72
2400,533,53,6,16130.82
2401,787,269,8,3201.52
2402,2058,363,8,1232.48
2403,1840,274,6,28814.64
2404,2321,418,7,33313.63
2405,445,290,3,10466.7
2406,1560,265,8,35767.04
2407,1387,335,9,22038.21
2408,744,348,1,1598.08
2409,2334,314,10,45992.0
2410,1593,97,7,7888.23
2411,689,272,5,263.8
2412,1457,229,6,22928.16
2413,779,268,9,43041.87
2414,1580,179,3,7640.34
2415,2288,341,8,24310.56
2416,1936,350,3,14317.2
2417,2452,397,6,7842.24
2418,520,142,3,7257.75
2419,2407,235,2,1447.5
2420,1693,354,8,8072.32
2421,1156,448,4,4966.96
2422,2391,443,7,17134.6
2423,2782,459,2,7805.64
2424,112,365,1,4949.45
2425,596,163,1,4316.56
2426,1285,343,5,21429.45
2427,748,392,6,11465.64
2428,2964,489,6,6853.38
2429,2595,448,7,8692.18
2430,1305,482,7,11013.17
2431,722,111,10,16009.6
2432,2055,211,7,31912.02
2433,2668,146,8,29390.88
2434,1628,22,9,41114.61
2435,1221,481,8,7073.2
2436,827,344,9,39328.47
2437,570,238,6,15279.18
2438,816,374,2,3381.74
2439,979,223,8,25568.88
2440,2963,379,8,5941.44
2441,1004,262,5,3946.0
2442,439,203,7,22026.55
2443,12,246,5,22710.6
2444,1644,135,9,37159.65
2445,95,97,3,3380.67
2446,1220,192,5,2579.15
2447,1027,229,7,26749.52
2448,1537,478,10,32657.6
2449,2064,219,9,26424.45
2450,1919,122,9,14330.7
2451,1775,270,7,11304.58
2452,173,369,8,34702.96
2453,1715,201,1,1530.32
2454,2856,258,9,43961.76
2455,665,316,2,9390.48
2456,1166,404,10,1608.3
2457,1545,164,9,36496.44
2458,117,360,6,25061.28
2459,2534,487,1,2545.13
2460,1813,473,3,11162.85
2461,166,444,2,789.06
2462,295,9,6,27299.94
2463,1163,201,9,13772.88
2464,2780,199,3,4112.79
2465,584,38,7,13901.09
2466,2720,147,1,566.36
2467,2296,455,3,10028.7
2468,1073,110,9,36464.85
2469,2686,178,2,8385.92
2470,318,386,4,3924.92
2471,1537,178,9,37736.64
2472,1429,418,1,4759.09
2473,2089,272,10,527.6
2474,577,354,9,9081.36
2475,1415,485,3,10250.7
2476,554,467,4,1756.0
2477,1081,419,8,2016.24
2478,686,452,5,5271.35
2479,2526,206,7,26546.31
2480,307,40,1,1538.28
2481,1087,66,2,3938.14
2482,2651,128,6,26566.32
2483,329,198,2,659.3
2484,2145,7,6,4627.14
2485,2620,482,6,9439.86
2486,866,418,4,19036.36
2487,190,125,4,16385.32
2488,1236,59,10,11315.9
2489,2905,224,4,2990.72
2490,1945,375,7,15599.85
2491,2111,265,1,4470.88
2492,590,29,7,17201.31
2493,801,104,9,35580.78
2494,2117,390,1,2600.28
2495,2132,438,10,3187.9
2496,1657,463,1,468.98
2497,2099,3,3,8166.12
2498,1155,460,3,10058.28
2499,1396,313,4,13961.08
2500,520,20,7,26954.13
2501,18,359,6,23860.68
2502,1238,464,7,6108.9
2503,775,70,3,7849.17
2504,840,307,2,4349.56
2505,767,245,8,32228.4
2506,1360,75,2,961.04
2507,171,265,4,17883.52
2508,1294,354,2,2018.08
2509,1309,475,4,5280.76
2510,301,258,9,43961.76
2511,2853,55,7,12068.91
2512,371,64,1,4532.99
2513,1027,218,3,7370.67
2514,30,220,9,23802.48
2515,2560,409,8,3624.24
2516,1731,162,3,13502.4
2517,1705,461,3,5647.65
2518,1844,267,10,46527.4
2519,2623,310,1,457.56
2520,2730,436,7,4424.98
2521,2721,142,1,2419.25
2522,1128,44,3,771.39
2523,2855,240,10,4387.0
2524,287,205,10,9969.4
2525,2552,53,5,13442.35
2526,636,122,3,4776.9
2527,680,389,6,11741.94
2528,2609,128,10,44277.2
2529,1168,283,1,3839.47
2530,2379,199,6,8225.58
2531,1151,123,1,3441.55
2532,1704,132,5,4673.25
2533,962,317,7,18165.49
2534,1146,36,9,18873.54
2535,951,59,4,4526.36
2536,968,143,3,2134.41
2537,2278,356,8,18176.0
2538,1234,406,6,24647.28
2539,2756,197,4,15861.84
2540,664,206,8,30338.64
2541,2634,246,1,4542.12
2542,776,193,1,3773.83
2543,2677,441,3,2431.44
2544,2203,199,5,6854.65
2545,2688,88,3,14757.12
2546,2606,32,2,2718.7
2547,2281,356,6,13632.0
2548,542,493,6,12591.42
2549,701,231,6,6108.12
2550,2054,243,9,9586.71
2551,1961,216,2,6940.64
2552,617,417,6,15688.5
2553,1309,216,4,13881.28
2554,2610,374,3,5072.61
2555,1539,208,6,24629.58
2556,2946,388,2,5123.58
2557,244,57,5,11927.45
2558,2839,273,1,2196.74
2559,2005,350,6,28634.4
2560,631,57,5,11927.45
2561,971,191,9,28063.44
2562,570,135,1,4128.85
2563,240,60,3,1942.74
2564,2444,266,10,39037.7
2565,598,487,9,22906.17
2566,713,277,9,27202.32
2567,473,194,6,22357.02
2568,2591,33,3,10074.42
2569,1094,225,2,2180.18
2570,2220,203,10,31466.5
2571,36,446,10,48721.5
2572,513,174,6,15288.84
2573,1304,246,4,18168.48
2574,2877,372,7,1767.71
2575,2461,318,7,14578.06
2576,1700,417,7,18303.25
2577,2320,174,3,7644.42
2578,520,84,6,25418.82
2579,2814,184,1,3658.0
2580,2843,260,10,47704.9
2581,2381,363,8,1232.48
2582,2016,295,2,2559.12
2583,936,380,9,24698.34
2584,503,236,6,18165.78
2585,887,398,8,25766.24
2586,1303,384,9,17872.47
2587,1161,407,3,1692.45
2588,299,425,4,12621.2
2589,77,408,3,11871.45
2590,2238,388,9,23056.11
2591,2035,212,9,20253.15
2592,2584,413,4,8350.16
2593,2465,144,9,15848.82
2594,2232,249,4,17291.36
2595,2033,451,6,15927.78
2596,124,248,8,34429.6
2597,235,132,9,8411.85
2598,1359,142,2,4838.5
2599,2847,489,6,6853.38
2600,2672,372,8,2020.24
2601,516,171,7,14342.16
2602,2593,463,1,468.98
2603,1777,274,3,14407.32
2604,1838,166,3,9580.14
2605,1462,66,2,3938.14
2606,423,112,3,312.6
2607,895,224,7,5233.76
2608,367,161,9,44376.39
2609,2968,484,2,1892.68
2610,2270,15,9,39087.63
2611,319,419,7,1764.21
2612,1265,18,6,443.4
2613,1217,164,10,40551.6
2614,697,164,10,40551.6
2615,2463,409,9,4077.27
2616,2025,141,6,10218.24
2617,1414,206,3,11376.99
2618,2758,455,9,30086.1
2619,1651,96,10,5952.9
2620,261,455,3,10028.7
2621,1508,165,7,3568.46
2622,1256,248,1,4303.7
2623,2520,64,7,31730.93
2624,1026,58,8,35421.92
2625,1521,134,3,5988.66
2626,2859,301,1,4744.34
2627,1152,327,5,14183.4
2628,2130,483,9,44898.48
2629,2588,341,1,3038.82
2630,2525,401,8,27760.88
2631,2779,101,7,23307.76
2632,397,136,8,14601.12
2633,1720,210,3,3239.88
2634,1305,212,8,18002.8
2635,2353,432,2,9931.3
2636,2480,313,6,20941.62
2637,2553,302,4,12582.0
2638,865,176,10,5331.6
2639,488,72,9,13496.22
2640,1666,443,9,22030.2
2641,2557,115,7,15666.21
2642,1621,145,9,20317.41
2643,264,186,2,1142.94
2644,2784,255,9,28406.52
2645,705,243,3,3195.57
2646,278,55,5,8620.65
2647,1757,342,4,10737.84
2648,2295,141,6,10218.24
2649,1014,233,5,22403.65
2650,254,458,6,1651.26
2651,2700,145,6,13544.94
2652,1116,353,8,4554.8
2653,2814,186,1,571.47
2654,2545,70,1,2616.39
2655,2467,82,6,22913.82
2656,2000,350,10,47724.0
2657,1796,423,5,15320.6
2658,1944,71,4,17563.56
2659,1419,473,5,18604.75
2660,1564,371,3,6269.79
2661,1681,53,3,8065.41
2662,1796,448,9,11175.66
2663,2229,45,2,6809.42
2664,758,368,6,999.0
2665,51,410,10,43667.8
2666,469,459,10,39028.2
2667,2438,371,2,4179.86
2668,2553,478,4,13063.04
2669,1641,483,8,39909.76
2670,1840,309,9,26355.51
2671,1670,20,10,38505.9
2672,2353,19,8,3554.24
2673,1802,395,10,38965.4
2674,242,53,1,2688.47
2675,1279,46,8,24693.68
2676,614,312,5,10431.5
2677,1638,47,2,9966.0
2678,1861,439,4,5990.16
2679,2944,137,6,12292.8
2680,1575,47,8,39864.0
2681,741,201,4,6121.28
2682,815,465,5,16191.0
2683,2189,301,5,23721.7
2684,2757,476,5,2671.75
2685,79,333,7,15206.03
2686,1868,265,3,13412.64
2687,1424,289,6,22367.64
2688,1301,458,6,1651.26
2689,2086,269,6,2401.14
2690,2631,202,1,4724.68
2691,2725,322,8,22824.0
2692,1215,269,7,2801.33
2693,605,490,10,47906.8
2694,1994,32,5,6796.75
2695,1017,371,7,14629.51
2696,1662,83,3,2743.59
2697,1534,402,6,7474.8
2698,774,205,6,5981.64
2699,289,106,8,23673.68
2700,2006,470,2,9596.08
2701,1131,329,4,1672.12
2702,309,131,10,46646.2
2703,2665,196,9,36622.8
2704,319,216,7,24292.24
2705,1959,59,10,11315.9
2706,2396,345,1,3583.06
2707,1386,25,5,14486.6
2708,2391,486,10,46072.7
2709,728,464,6,5236.2
2710,1888,289,5,18639.7
2711,545,449,6,9451.32
2712,470,181,9,26416.98
2713,1289,79,6,4762.8
2714,2647,155,5,10417.6
2715,1506,286,6,25653.36
2716,1628,52,7,24164.35
2717,1921,412,7,9288.02
2718,1367,475,8,10561.52
2719,1509,7,4,3084.76
2720,1231,441,7,5673.36
2721,2190,470,3,14394.12
2722,147,441,2,1620.96
2723,907,238,8,20372.24
2724,1495,276,10,7960.9
2725,2091,56,10,31558.9
2726,1087,415,5,2509.7
2727,7,134,7,13973.54
2728,1635,109,4,15016.0
2729,1682,194,8,29809.36
2730,707,170,10,19045.8
2731,2724,45,4,13618.84
2732,2959,358,10,36296.8
2733,815,314,5,22996.0
2734,1,64,10,45329.9
2735,972,270,8,12919.52
2736,2477,485,5,17084.5
2737,1657,397,7,9149.28
2738,2043,100,4,17090.72
2739,1596,442,10,24982.1
2740,781,6,10,28298.6
2741,407,221,1,926.46
2742,1353,400,9,10235.52
2743,187,216,4,13881.28
2744,600,53,7,18819.29
2745,2054,183,8,26609.52
2746,841,179,5,12733.9
2747,298,305,2,2125.78
2748,2488,255,8,25250.24
2749,2043,497,8,9952.4
2750,1732,424,3,10869.87
2751,1870,62,7,16094.61
2752,745,1,9,41072.94
2753,524,498,6,26272.56
2754,2486,255,2,6312.56
2755,2566,172,8,33371.44
2756,82,376,8,10869.28
2757,1639,192,7,3610.81
2758,62,342,8,21475.68
2759,1677,323,8,10853.52
2760,835,234,6,1008.84
2761,1231,179,10,25467.8
2762,103,120,5,6705.45
2763,2434,372,1,252.53
2764,79,147,8,4530.88
2765,2582,106,1,2959.21
2766,971,310,1,457.56
2767,1760,12,1,1408.28
2768,381,263,6,25149.24
2769,728,396,5,3810.95
2770,246,266,6,23422.62
2771,2919,125,2,8192.66
2772,2486,114,5,22484.7
2773,2359,25,6,17383.92
2774,1234,343,8,34287.12
2775,335,124,8,33669.44
2776,2060,310,6,2745.36
2777,2906,168,6,19507.2
2778,610,182,2,2275.22
2779,2982,305,6,6377.34
2780,2174,102,8,7813.2
2781,113,477,5,16829.85
2782,674,347,10,49368.5
2783,2605,353,6,3416.1
2784,2567,497,7,8708.35
2785,2342,244,7,2605.05
2786,4,457,5,3523.55
2787,1085,434,7,32273.85
2788,584,415,3,1505.82
2789,2447,352,6,21626.64
2790,722,254,8,20764.16
2791,2439,144,10,17609.8
2792,600,144,2,3521.96
2793,228,29,3,7371.99
2794,1610,186,5,2857.35
2795,1553,485,9,30752.1
2796,699,481,2,1768.3
2797,2505,343,10,42858.9
2798,2769,21,7,20176.87
2799,2399,291,7,15681.89
2800,495,22,6,27409.74
2801,2641,298,3,2728.02
2802,2105,359,6,23860.68
2803,22,457,5,3523.55
2804,897,484,1,946.34
2805,414,46,8,24693.68
2806,1427,109,6,22524.0
2807,1682,77,7,24636.71
2808,1628,44,6,1542.78
2809,2514,20,4,15402.36
2810,2141,120,6,8046.54
2811,1372,80,5,20290.05
2812,387,425,3,9465.9
2813,2090,409,3,1359.09
2814,40,349,8,25656.16
2815,1967,457,4,2818.84
2816,372,481,7,6189.05
2817,31,58,8,35421.92
2818,336,209,2,4920.88
2819,1925,162,6,27004.8
2820,84,144,1,1760.98
2821,273,25,5,14486.6
2822,187,350,5,23862.0
2823,208,171,4,8195.52
2824,313,444,6,2367.18
2825,88,354,2,2018.08
2826,2252,282,9,15628.86
2827,254,266,5,19518.85
2828,2520,103,6,5566.56
2829,519,6,3,8489.58
2830,1921,276,6,4776.54
2831,2150,395,1,3896.54
2832,2701,108,8,1301.2
2833,1027,67,5,19009.85
2834,2452,131,4,18658.48
2835,2815,392,5,9554.7
2836,1730,326,9,18157.68
2837,1756,295,8,10236.48
2838,1673,104,1,3953.42
2839,2830,109,9,33786.0
2840,1400,453,2,5229.76
2841,2408,129,6,2847.06
2842,2572,415,3,1505.82
2843,1800,273,9,19770.66
2844,267,203,5,15733.25
2845,1362,89,7,29806.42
2846,675,116,1,2542.72
2847,804,334,2,702.74
2848,1249,396,3,2286.57
2849,2991,170,3,5713.74
2850,546,264,3,12855.63
2851,792,297,2,4351.48
2852,1917,417,6,15688.5
2853,513,251,9,29466.72
2854,2347,205,2,1993.88
2855,1450,67,7,26613.79
2856,1403,196,1,4069.2
2857,1412,185,9,41762.97
2858,1130,212,2,4500.7
2859,824,437,5,12339.25
2860,1823,334,5,1756.85
2861,1948,28,2,8923.08
2862,519,149,9,35330.85
2863,2160,495,2,4799.42
2864,621,496,3,6287.37
2865,1484,209,9,22143.96
2866,1908,374,5,8454.35
2867,567,57,6,14312.94
2868,619,18,4,295.6
2869,1860,165,1,509.78
2870,2398,68,4,6685.16
2871,2308,294,7,3660.58
2872,1927,69,10,7487.5
2873,1715,454,6,8972.22
2874,2294,439,1,1497.54
2875,248,155,4,8334.08
2876,2599,260,4,19081.96
2877,2159,157,10,6218.4
2878,2794,198,1,329.65
2879,771,282,5,8682.7
2880,1862,85,3,13588.08
2881,1762,486,4,18429.08
2882,740,376,9,12227.94
2883,2751,382,4,8945.08
2884,821,144,7,12326.86
2885,881,14,2,4369.78
2886,1271,34,5,12695.05
2887,2350,358,8,29037.44
2888,1467,423,9,27577.08
2889,1383,72,2,2999.16
2890,2976,338,7,26881.75
2891,2044,321,10,19388.4
2892,1550,94,6,19538.52
2893,2736,209,2,4920.88
2894,1227,420,5,23607.75
2895,2113,266,3,11711.31
2896,792,123,7,24090.85
2897,152,484,6,5678.04
2898,1677,43,3,5525.79
2899,2528,495,9,21597.39
2900,2179,380,7,19209.82
2901,2115,189,10,19976.3
2902,891,173,1,4962.17
2903,469,334,4,1405.48
2904,2035,150,2,2116.92
2905,1900,477,4,13463.88
2906,1942,83,5,4572.65
2907,349,2,5,13877.6
2908,627,462,10,9054.7
2909,384,254,7,18168.64
2910,1282,110,6,24309.9
2911,211,50,1,2588.0
2912,40,483,1,4988.72
2913,240,103,9,8349.84
2914,681,285,7,26615.19
2915,507,96,3,1785.87
2916,2803,467,2,878.0
2917,1245,442,1,2498.21
2918,1129,303,9,31242.6
2919,1369,377,10,11413.5
2920,2783,296,3,13104.36
2921,808,353,8,4554.8
2922,476,321,4,7755.36
2923,1768,381,4,8167.96
2924,1602,300,9,36780.12
2925,2966,264,2,8570.42
2926,2420,455,6,20057.4
2927,1914,357,1,835.39
2928,2773,445,9,17658.09
2929,1251,299,6,13922.4
2930,1108,254,7,18168.64
2931,2312,20,4,15402.36
2932,1534,98,4,15269.84
